Game Turn, Player, Action, Tech, Score
77, 22, Tech, TECH_CONSTRUCTION, 384.3, 
77, 22, Tech, TECH_ENGINEERING, 136.2, 
77, 22, Tech, TECH_MILITARY_TACTICS, -9535.9, 
77, 22, Tech, TECH_APPRENTICESHIP, 230.4, 
77, 22, Tech, TECH_MACHINERY, -8980.9, BOOSTED
77, 22, Tech, TECH_EDUCATION, -9305.5, 
77, 22, Tech, TECH_STIRRUPS, 24.9, 
77, 22, Tech, TECH_MILITARY_ENGINEERING, -9289.3, 
77, 22, Tech, TECH_CASTLES, -9289.3, 
77, 22, Tech, TECH_CARTOGRAPHY, -9777.0, 
77, 22, Tech, TECH_SQUARE_RIGGING, -19554.0, 
77, 22, Contract 1107
77, 23, Tech, TECH_POTTERY, 0.0, OWNED
77, 23, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
77, 23, Tech, TECH_MINING, 0.0, OWNED
77, 23, Tech, TECH_SAILING, 0.0, OWNED
77, 23, Tech, TECH_ASTROLOGY, 0.0, OWNED
77, 23, Tech, TECH_IRRIGATION, 0.0, OWNED
77, 23, Tech, TECH_ARCHERY, 0.0, OWNED
77, 23, Tech, TECH_WRITING, 0.0, OWNED
77, 23, Tech, TECH_MASONRY, 317.4, 
77, 23, Tech, TECH_BRONZE_WORKING, 255.9, 
77, 23, Tech, TECH_THE_WHEEL, 307.1, 
77, 23, Tech, TECH_CELESTIAL_NAVIGATION, 262.7, 
77, 23, Tech, TECH_CURRENCY, 205.9, 
77, 23, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
77, 23, Tech, TECH_IRON_WORKING, 329.1, 
77, 23, Tech, TECH_SHIPBUILDING, 316.6, RESEARCHING
77, 23, Tech, TECH_MATHEMATICS, 241.5, 
77, 23, Tech, TECH_CONSTRUCTION, 375.0, 
77, 23, Tech, TECH_ENGINEERING, 416.4, 
77, 23, Tech, TECH_MILITARY_TACTICS, -9551.5, 
77, 23, Tech, TECH_APPRENTICESHIP, 228.5, 
77, 23, Tech, TECH_MACHINERY, -8690.5, BOOSTED
77, 23, Tech, TECH_EDUCATION, -9323.0, 
77, 23, Tech, TECH_STIRRUPS, 18.2, 
77, 23, Tech, TECH_MILITARY_ENGINEERING, -9306.6, 
77, 23, Tech, TECH_CASTLES, -9306.6, 
77, 23, Tech, TECH_CARTOGRAPHY, -9682.4, 
77, 23, Tech, TECH_SQUARE_RIGGING, -19364.7, 
77, 23, Contract 1167
77, 24, Tech, TECH_POTTERY, 0.0, OWNED
77, 24, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
77, 24, Tech, TECH_MINING, 0.0, OWNED
77, 24, Tech, TECH_SAILING, 0.0, OWNED
77, 24, Tech, TECH_ASTROLOGY, 0.0, OWNED
77, 24, Tech, TECH_IRRIGATION, 0.0, OWNED
77, 24, Tech, TECH_ARCHERY, 0.0, OWNED
77, 24, Tech, TECH_WRITING, 0.0, OWNED
77, 24, Tech, TECH_MASONRY, 319.0, BOOSTED
77, 24, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
77, 24, Tech, TECH_THE_WHEEL, 307.1, 
77, 24, Tech, TECH_CELESTIAL_NAVIGATION, 378.3, RESEARCHING
77, 24, Tech, TECH_CURRENCY, 325.2, BOOSTED
77, 24, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
77, 24, Tech, TECH_IRON_WORKING, 161.4, 
77, 24, Tech, TECH_SHIPBUILDING, 302.5, 
77, 24, Tech, TECH_MATHEMATICS, 444.2, 
77, 24, Tech, TECH_CONSTRUCTION, 461.9, 
77, 24, Tech, TECH_ENGINEERING, 484.1, 
77, 24, Tech, TECH_MILITARY_TACTICS, 791.4, 
77, 24, Tech, TECH_APPRENTICESHIP, 426.0, 
77, 24, Tech, TECH_MACHINERY, 931.7, BOOSTED
77, 24, Tech, TECH_EDUCATION, -8803.6, 
77, 24, Tech, TECH_STIRRUPS, 55.8, 
77, 24, Tech, TECH_MILITARY_ENGINEERING, 788.9, 
77, 24, Tech, TECH_CASTLES, 790.4, 
77, 24, Tech, TECH_CARTOGRAPHY, -9696.5, 
77, 24, Tech, TECH_SQUARE_RIGGING, -19393.0, 
77, 25, Tech, TECH_POTTERY, 0.0, OWNED
77, 25, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
77, 25, Tech, TECH_MINING, 0.0, OWNED
77, 25, Tech, TECH_SAILING, 0.0, OWNED
77, 25, Tech, TECH_ASTROLOGY, 0.0, OWNED
77, 25, Tech, TECH_IRRIGATION, 334.9, 
77, 25, Tech, TECH_ARCHERY, 0.0, OWNED
77, 25, Tech, TECH_WRITING, 0.0, OWNED
77, 25, Tech, TECH_MASONRY, 409.0, RESEARCHING
77, 25, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
77, 25, Tech, TECH_THE_WHEEL, 0.0, OWNED
77, 25, Tech, TECH_CELESTIAL_NAVIGATION, 339.3, 
77, 25, Tech, TECH_CURRENCY, 325.2, BOOSTED
77, 25, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
77, 25, Tech, TECH_IRON_WORKING, 175.9, 
77, 25, Tech, TECH_SHIPBUILDING, 281.3, 
77, 25, Tech, TECH_MATHEMATICS, 460.7, 
77, 25, Tech, TECH_CONSTRUCTION, 536.1, 
77, 25, Tech, TECH_ENGINEERING, 172.7, 
77, 25, Tech, TECH_MILITARY_TACTICS, 823.0, 
77, 25, Tech, TECH_APPRENTICESHIP, 415.7, 
77, 25, Tech, TECH_MACHINERY, 357.9, BOOSTED
77, 25, Tech, TECH_EDUCATION, -8797.4, 
77, 25, Tech, TECH_STIRRUPS, 56.3, 
77, 25, Tech, TECH_MILITARY_ENGINEERING, 960.2, 
77, 25, Tech, TECH_CASTLES, 963.0, GOAL
77, 25, Tech, TECH_CARTOGRAPHY, -9717.7, 
77, 25, Tech, TECH_PRINTING, -9292.6, 
77, 25, Tech, TECH_SQUARE_RIGGING, -19435.4, 
77, 25, Contract 1045
77, 25, Contract 1135
78, 0, Tech, TECH_POTTERY, 0.0, OWNED
78, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 0, Tech, TECH_MINING, 0.0, OWNED
78, 0, Tech, TECH_SAILING, 776.3, BOOSTED
78, 0, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 0, Tech, TECH_IRRIGATION, 0.0, OWNED
78, 0, Tech, TECH_ARCHERY, 0.0, OWNED
78, 0, Tech, TECH_WRITING, 0.0, OWNED
78, 0, Tech, TECH_MASONRY, 0.0, OWNED
78, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
78, 0, Tech, TECH_THE_WHEEL, 441.9, BOOSTED
78, 0, Tech, TECH_CELESTIAL_NAVIGATION, 1827.5, 
78, 0, Tech, TECH_CURRENCY, 0.0, OWNED
78, 0, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 0, Tech, TECH_IRON_WORKING, 719.4, BOOSTED
78, 0, Tech, TECH_SHIPBUILDING, 2149.7, 
78, 0, Tech, TECH_MATHEMATICS, 325.0, BOOSTED
78, 0, Tech, TECH_CONSTRUCTION, 245.7, 
78, 0, Tech, TECH_ENGINEERING, 1288.7, BOOSTED
78, 0, Tech, TECH_MILITARY_TACTICS, 521.6, 
78, 0, Tech, TECH_APPRENTICESHIP, 217.6, 
78, 0, Tech, TECH_MACHINERY, 2477.9, 
78, 0, Tech, TECH_EDUCATION, 596.4, 
78, 0, Tech, TECH_STIRRUPS, 218.1, 
78, 0, Tech, TECH_MILITARY_ENGINEERING, 508.7, 
78, 0, Tech, TECH_CASTLES, 352.9, 
78, 0, Tech, TECH_CARTOGRAPHY, 4450.0, 
78, 0, Tech, TECH_MASS_PRODUCTION, -5934.0, 
78, 0, Tech, TECH_BANKING, -8641.9, 
78, 0, Tech, TECH_GUNPOWDER, -8808.9, 
78, 0, Tech, TECH_ASTRONOMY, -8860.0, 
78, 0, Tech, TECH_SIEGE_TACTICS, -9400.4, 
78, 1, Tech, TECH_POTTERY, 0.0, OWNED
78, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 1, Tech, TECH_MINING, 0.0, OWNED
78, 1, Tech, TECH_SAILING, 0.0, OWNED
78, 1, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 1, Tech, TECH_IRRIGATION, 471.2, BOOSTED
78, 1, Tech, TECH_ARCHERY, 0.0, OWNED
78, 1, Tech, TECH_WRITING, 0.0, OWNED
78, 1, Tech, TECH_MASONRY, 0.0, OWNED
78, 1, Tech, TECH_BRONZE_WORKING, 407.3, BOOSTED
78, 1, Tech, TECH_THE_WHEEL, 331.4, BOOSTED
78, 1, Tech, TECH_CELESTIAL_NAVIGATION, 660.6, 
78, 1, Tech, TECH_CURRENCY, 589.7, RESEARCHING
78, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 1, Tech, TECH_IRON_WORKING, 299.2, 
78, 1, Tech, TECH_SHIPBUILDING, 0.0, OWNED
78, 1, Tech, TECH_MATHEMATICS, 868.9, BOOSTED
78, 1, Tech, TECH_CONSTRUCTION, 263.1, 
78, 1, Tech, TECH_ENGINEERING, 673.8, BOOSTED
78, 1, Tech, TECH_MILITARY_TACTICS, 1738.1, 
78, 1, Tech, TECH_APPRENTICESHIP, 816.3, 
78, 1, Tech, TECH_MACHINERY, 1643.9, BOOSTED
78, 1, Tech, TECH_EDUCATION, 2360.2, GOAL
78, 1, Tech, TECH_STIRRUPS, 149.5, 
78, 1, Tech, TECH_MILITARY_ENGINEERING, 379.7, 
78, 1, Tech, TECH_CASTLES, 609.4, 
78, 1, Tech, TECH_CARTOGRAPHY, 558.4, 
78, 1, Tech, TECH_GUNPOWDER, -7800.6, 
78, 1, Tech, TECH_SQUARE_RIGGING, 594.6, 
78, 1, Tech, TECH_SIEGE_TACTICS, 899.2, 
78, 1, Contract 212
78, 1, Contract 1030
78, 1, Contract 1046
78, 1, Contract 1152
78, 1, Contract 1170
78, 2, Tech, TECH_POTTERY, 0.0, OWNED
78, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 2, Tech, TECH_MINING, 0.0, OWNED
78, 2, Tech, TECH_SAILING, 0.0, OWNED
78, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 2, Tech, TECH_IRRIGATION, 0.0, OWNED
78, 2, Tech, TECH_ARCHERY, 0.0, OWNED
78, 2, Tech, TECH_WRITING, 0.0, OWNED
78, 2, Tech, TECH_MASONRY, 639.7, BOOSTED
78, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
78, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 2, Tech, TECH_CELESTIAL_NAVIGATION, 643.0, 
78, 2, Tech, TECH_CURRENCY, 376.0, BOOSTED
78, 2, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 2, Tech, TECH_IRON_WORKING, 43.5, BOOSTED
78, 2, Tech, TECH_SHIPBUILDING, 1339.7, RESEARCHING
78, 2, Tech, TECH_MATHEMATICS, 596.0, 
78, 2, Tech, TECH_CONSTRUCTION, 868.1, 
78, 2, Tech, TECH_ENGINEERING, 310.9, 
78, 2, Tech, TECH_MILITARY_TACTICS, 1709.1, 
78, 2, Tech, TECH_APPRENTICESHIP, 612.2, 
78, 2, Tech, TECH_MACHINERY, 208.2, BOOSTED
78, 2, Tech, TECH_EDUCATION, 1655.2, 
78, 2, Tech, TECH_STIRRUPS, 149.5, 
78, 2, Tech, TECH_MILITARY_ENGINEERING, 1626.2, 
78, 2, Tech, TECH_CASTLES, 1647.7, 
78, 2, Tech, TECH_CARTOGRAPHY, 2188.2, GOAL
78, 2, Tech, TECH_PRINTING, 620.3, 
78, 2, Tech, TECH_SQUARE_RIGGING, 3551.3, 
78, 2, Contract 226
78, 2, Contract 1109
78, 3, Tech, TECH_POTTERY, 0.0, OWNED
78, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 3, Tech, TECH_MINING, 0.0, OWNED
78, 3, Tech, TECH_SAILING, 0.0, OWNED
78, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 3, Tech, TECH_IRRIGATION, 668.6, BOOSTED
78, 3, Tech, TECH_ARCHERY, 0.0, OWNED
78, 3, Tech, TECH_WRITING, 0.0, OWNED
78, 3, Tech, TECH_MASONRY, 0.0, OWNED
78, 3, Tech, TECH_BRONZE_WORKING, 457.0, BOOSTED
78, 3, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 3, Tech, TECH_CELESTIAL_NAVIGATION, 816.7, BOOSTED
78, 3, Tech, TECH_CURRENCY, 394.1, 
78, 3, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 3, Tech, TECH_IRON_WORKING, 717.0, 
78, 3, Tech, TECH_SHIPBUILDING, 1308.7, RESEARCHING
78, 3, Tech, TECH_MATHEMATICS, 648.3, 
78, 3, Tech, TECH_CONSTRUCTION, 345.0, BOOSTED
78, 3, Tech, TECH_ENGINEERING, 387.4, BOOSTED
78, 3, Tech, TECH_MILITARY_TACTICS, 1201.8, 
78, 3, Tech, TECH_APPRENTICESHIP, 694.1, BOOSTED
78, 3, Tech, TECH_MACHINERY, 1453.9, 
78, 3, Tech, TECH_EDUCATION, 1843.7, 
78, 3, Tech, TECH_STIRRUPS, 65.7, 
78, 3, Tech, TECH_MILITARY_ENGINEERING, 512.4, 
78, 3, Tech, TECH_CASTLES, 537.1, 
78, 3, Tech, TECH_CARTOGRAPHY, 2136.0, 
78, 3, Tech, TECH_GUNPOWDER, -7987.7, 
78, 3, Tech, TECH_SQUARE_RIGGING, 3467.6, GOAL
78, 3, Tech, TECH_SIEGE_TACTICS, 920.4, 
78, 3, Contract 293
78, 4, Tech, TECH_POTTERY, 0.0, OWNED
78, 4, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 4, Tech, TECH_MINING, 0.0, OWNED
78, 4, Tech, TECH_SAILING, 0.0, OWNED
78, 4, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 4, Tech, TECH_IRRIGATION, 0.0, OWNED
78, 4, Tech, TECH_ARCHERY, 0.0, OWNED
78, 4, Tech, TECH_WRITING, 0.0, OWNED
78, 4, Tech, TECH_MASONRY, 270.2, 
78, 4, Tech, TECH_BRONZE_WORKING, 366.3, BOOSTED
78, 4, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 4, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
78, 4, Tech, TECH_CURRENCY, 276.1, 
78, 4, Tech, TECH_HORSEBACK_RIDING, 356.0, RESEARCHING
78, 4, Tech, TECH_IRON_WORKING, 355.1, BOOSTED
78, 4, Tech, TECH_SHIPBUILDING, 1352.0, BOOSTED
78, 4, Tech, TECH_MATHEMATICS, 407.2, 
78, 4, Tech, TECH_CONSTRUCTION, 745.2, 
78, 4, Tech, TECH_ENGINEERING, 204.1, 
78, 4, Tech, TECH_MILITARY_TACTICS, 704.7, 
78, 4, Tech, TECH_APPRENTICESHIP, 722.8, 
78, 4, Tech, TECH_MACHINERY, 956.4, 
78, 4, Tech, TECH_EDUCATION, -8236.8, 
78, 4, Tech, TECH_STIRRUPS, 425.5, 
78, 4, Tech, TECH_MILITARY_ENGINEERING, 1382.8, 
78, 4, Tech, TECH_CASTLES, 1384.9, GOAL
78, 4, Tech, TECH_CARTOGRAPHY, 1509.8, 
78, 4, Tech, TECH_SQUARE_RIGGING, -7137.2, 
78, 4, Contract 229
78, 4, Contract 1157
78, 5, Tech, TECH_POTTERY, 0.0, OWNED
78, 5, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 5, Tech, TECH_MINING, 0.0, OWNED
78, 5, Tech, TECH_SAILING, 0.0, OWNED
78, 5, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 5, Tech, TECH_IRRIGATION, 614.0, BOOSTED
78, 5, Tech, TECH_ARCHERY, 0.0, OWNED
78, 5, Tech, TECH_WRITING, 0.0, OWNED
78, 5, Tech, TECH_MASONRY, 560.1, BOOSTED
78, 5, Tech, TECH_BRONZE_WORKING, 389.4, BOOSTED
78, 5, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 5, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
78, 5, Tech, TECH_CURRENCY, 366.7, BOOSTED
78, 5, Tech, TECH_HORSEBACK_RIDING, 236.9, 
78, 5, Tech, TECH_IRON_WORKING, 216.4, 
78, 5, Tech, TECH_SHIPBUILDING, 1529.5, RESEARCHING
78, 5, Tech, TECH_MATHEMATICS, 638.8, BOOSTED
78, 5, Tech, TECH_CONSTRUCTION, 971.1, 
78, 5, Tech, TECH_ENGINEERING, 272.8, 
78, 5, Tech, TECH_MILITARY_TACTICS, 1156.8, 
78, 5, Tech, TECH_APPRENTICESHIP, 747.4, 
78, 5, Tech, TECH_MACHINERY, 823.4, 
78, 5, Tech, TECH_EDUCATION, 2021.5, 
78, 5, Tech, TECH_STIRRUPS, 344.5, 
78, 5, Tech, TECH_MILITARY_ENGINEERING, 1828.2, 
78, 5, Tech, TECH_CASTLES, 1841.8, 
78, 5, Tech, TECH_CARTOGRAPHY, 2154.6, 
78, 5, Tech, TECH_SQUARE_RIGGING, 3690.6, GOAL
78, 5, Contract 216
78, 5, Contract 1128
78, 5, Contract 1160
78, 6, Tech, TECH_POTTERY, 0.0, OWNED
78, 6, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 6, Tech, TECH_MINING, 0.0, OWNED
78, 6, Tech, TECH_SAILING, 341.9, BOOSTED
78, 6, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 6, Tech, TECH_IRRIGATION, 370.9, 
78, 6, Tech, TECH_ARCHERY, 0.0, OWNED
78, 6, Tech, TECH_WRITING, 0.0, OWNED
78, 6, Tech, TECH_MASONRY, 309.4, 
78, 6, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
78, 6, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 6, Tech, TECH_CELESTIAL_NAVIGATION, 744.0, 
78, 6, Tech, TECH_CURRENCY, 0.0, OWNED
78, 6, Tech, TECH_HORSEBACK_RIDING, 307.1, RESEARCHING
78, 6, Tech, TECH_IRON_WORKING, 389.2, 
78, 6, Tech, TECH_SHIPBUILDING, 726.0, 
78, 6, Tech, TECH_MATHEMATICS, 220.0, 
78, 6, Tech, TECH_CONSTRUCTION, 828.0, 
78, 6, Tech, TECH_ENGINEERING, 329.5, BOOSTED
78, 6, Tech, TECH_MILITARY_TACTICS, 213.8, 
78, 6, Tech, TECH_APPRENTICESHIP, 503.4, 
78, 6, Tech, TECH_MACHINERY, 702.4, 
78, 6, Tech, TECH_EDUCATION, 1101.5, BOOSTED
78, 6, Tech, TECH_STIRRUPS, 417.5, 
78, 6, Tech, TECH_MILITARY_ENGINEERING, 1505.9, 
78, 6, Tech, TECH_CASTLES, 1517.1, GOAL
78, 6, Tech, TECH_CARTOGRAPHY, 1117.9, 
78, 6, Tech, TECH_PRINTING, 1439.7, 
78, 6, Contract 232
78, 6, Contract 1100
78, 7, Tech, TECH_POTTERY, 0.0, OWNED
78, 7, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 7, Tech, TECH_MINING, 0.0, OWNED
78, 7, Tech, TECH_SAILING, 0.0, OWNED
78, 7, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 7, Tech, TECH_IRRIGATION, 0.0, OWNED
78, 7, Tech, TECH_ARCHERY, 0.0, OWNED
78, 7, Tech, TECH_WRITING, 0.0, OWNED
78, 7, Tech, TECH_MASONRY, 270.5, 
78, 7, Tech, TECH_BRONZE_WORKING, 593.2, BOOSTED
78, 7, Tech, TECH_THE_WHEEL, 278.5, 
78, 7, Tech, TECH_CELESTIAL_NAVIGATION, 414.9, BOOSTED
78, 7, Tech, TECH_CURRENCY, 265.9, 
78, 7, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 7, Tech, TECH_IRON_WORKING, 725.7, 
78, 7, Tech, TECH_SHIPBUILDING, 360.8, RESEARCHING
78, 7, Tech, TECH_MATHEMATICS, 363.0, 
78, 7, Tech, TECH_CONSTRUCTION, 389.5, 
78, 7, Tech, TECH_ENGINEERING, 427.8, 
78, 7, Tech, TECH_MILITARY_TACTICS, 643.1, 
78, 7, Tech, TECH_APPRENTICESHIP, 520.3, 
78, 7, Tech, TECH_MACHINERY, -7973.8, 
78, 7, Tech, TECH_EDUCATION, -8849.7, 
78, 7, Tech, TECH_STIRRUPS, 63.1, 
78, 7, Tech, TECH_MILITARY_ENGINEERING, 675.2, 
78, 7, Tech, TECH_CASTLES, 677.9, 
78, 7, Tech, TECH_CARTOGRAPHY, 363.6, 
78, 7, Tech, TECH_SQUARE_RIGGING, -9274.7, 
78, 7, Contract 235
78, 8, Tech, TECH_POTTERY, 0.0, OWNED
78, 8, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 8, Tech, TECH_MINING, 0.0, OWNED
78, 8, Tech, TECH_SAILING, 334.9, 
78, 8, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 8, Tech, TECH_IRRIGATION, 614.0, 
78, 8, Tech, TECH_ARCHERY, 0.0, OWNED
78, 8, Tech, TECH_WRITING, 0.0, OWNED
78, 8, Tech, TECH_MASONRY, 402.6, 
78, 8, Tech, TECH_BRONZE_WORKING, 671.0, RESEARCHING
78, 8, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 8, Tech, TECH_CELESTIAL_NAVIGATION, 659.3, 
78, 8, Tech, TECH_CURRENCY, 0.0, OWNED
78, 8, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 8, Tech, TECH_IRON_WORKING, 791.4, 
78, 8, Tech, TECH_SHIPBUILDING, 577.7, 
78, 8, Tech, TECH_MATHEMATICS, 140.1, 
78, 8, Tech, TECH_CONSTRUCTION, 491.7, 
78, 8, Tech, TECH_ENGINEERING, 157.6, 
78, 8, Tech, TECH_MILITARY_TACTICS, 170.0, 
78, 8, Tech, TECH_APPRENTICESHIP, 110.1, 
78, 8, Tech, TECH_MACHINERY, 1578.2, GOAL
78, 8, Tech, TECH_EDUCATION, -9748.8, 
78, 8, Tech, TECH_STIRRUPS, 52.1, 
78, 8, Tech, TECH_MILITARY_ENGINEERING, -9104.8, 
78, 8, Tech, TECH_CASTLES, -9104.8, 
78, 8, Tech, TECH_CARTOGRAPHY, -9086.4, 
78, 8, Tech, TECH_MASS_PRODUCTION, -18585.0, 
78, 8, Tech, TECH_BANKING, -19445.5, 
78, 8, Tech, TECH_ASTRONOMY, -19497.6, 
78, 8, Contract 999
78, 8, Contract 1024
78, 8, Contract 1132
78, 9, Tech, TECH_POTTERY, 0.0, OWNED
78, 9, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 9, Tech, TECH_MINING, 0.0, OWNED
78, 9, Tech, TECH_SAILING, 0.0, OWNED
78, 9, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 9, Tech, TECH_IRRIGATION, 334.9, BOOSTED
78, 9, Tech, TECH_ARCHERY, 0.0, OWNED
78, 9, Tech, TECH_WRITING, 0.0, OWNED
78, 9, Tech, TECH_MASONRY, 0.0, OWNED
78, 9, Tech, TECH_BRONZE_WORKING, 355.7, RESEARCHING
78, 9, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 9, Tech, TECH_CELESTIAL_NAVIGATION, 389.3, 
78, 9, Tech, TECH_CURRENCY, 325.2, 
78, 9, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 9, Tech, TECH_IRON_WORKING, 480.1, 
78, 9, Tech, TECH_SHIPBUILDING, 373.0, 
78, 9, Tech, TECH_MATHEMATICS, 482.5, 
78, 9, Tech, TECH_CONSTRUCTION, 203.4, 
78, 9, Tech, TECH_ENGINEERING, 228.9, 
78, 9, Tech, TECH_MILITARY_TACTICS, 857.1, 
78, 9, Tech, TECH_APPRENTICESHIP, 481.2, 
78, 9, Tech, TECH_MACHINERY, 1090.7, GOAL
78, 9, Tech, TECH_EDUCATION, -8710.0, 
78, 9, Tech, TECH_STIRRUPS, 100.9, 
78, 9, Tech, TECH_MILITARY_ENGINEERING, 260.8, 
78, 9, Tech, TECH_CASTLES, 271.3, 
78, 9, Tech, TECH_CARTOGRAPHY, 403.8, 
78, 9, Tech, TECH_GUNPOWDER, -8627.4, 
78, 9, Tech, TECH_SQUARE_RIGGING, -9222.2, 
78, 9, Tech, TECH_SIEGE_TACTICS, -9524.3, 
78, 10, Tech, TECH_POTTERY, 0.0, OWNED
78, 10, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 10, Tech, TECH_MINING, 0.0, OWNED
78, 10, Tech, TECH_SAILING, 0.0, OWNED
78, 10, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 10, Tech, TECH_IRRIGATION, 0.0, OWNED
78, 10, Tech, TECH_ARCHERY, 0.0, OWNED
78, 10, Tech, TECH_WRITING, 0.0, OWNED
78, 10, Tech, TECH_MASONRY, 426.6, 
78, 10, Tech, TECH_BRONZE_WORKING, 376.0, RESEARCHING
78, 10, Tech, TECH_THE_WHEEL, 0.0, OWNED
78, 10, Tech, TECH_CELESTIAL_NAVIGATION, 339.3, 
78, 10, Tech, TECH_CURRENCY, 0.0, OWNED
78, 10, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 10, Tech, TECH_IRON_WORKING, 536.4, 
78, 10, Tech, TECH_SHIPBUILDING, 316.6, 
78, 10, Tech, TECH_MATHEMATICS, 172.7, 
78, 10, Tech, TECH_CONSTRUCTION, 555.7, 
78, 10, Tech, TECH_ENGINEERING, 194.4, 
78, 10, Tech, TECH_MILITARY_TACTICS, 211.8, 
78, 10, Tech, TECH_APPRENTICESHIP, 137.5, 
78, 10, Tech, TECH_MACHINERY, 1116.8, GOAL
78, 10, Tech, TECH_EDUCATION, -9688.8, 
78, 10, Tech, TECH_STIRRUPS, 56.3, 
78, 10, Tech, TECH_MILITARY_ENGINEERING, 987.9, 
78, 10, Tech, TECH_CASTLES, 989.0, 
78, 10, Tech, TECH_CARTOGRAPHY, -9682.4, 
78, 10, Tech, TECH_MASS_PRODUCTION, -19060.9, 
78, 10, Tech, TECH_BANKING, -19321.2, 
78, 10, Tech, TECH_SQUARE_RIGGING, -19364.7, 
78, 10, Tech, TECH_ASTRONOMY, -19377.5, 
78, 10, Contract 1178
78, 11, Tech, TECH_POTTERY, 0.0, OWNED
78, 11, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
78, 11, Tech, TECH_MINING, 0.0, OWNED
78, 11, Tech, TECH_SAILING, 0.0, OWNED
78, 11, Tech, TECH_ASTROLOGY, 0.0, OWNED
78, 11, Tech, TECH_IRRIGATION, 334.9, 
78, 11, Tech, TECH_ARCHERY, 0.0, OWNED
78, 11, Tech, TECH_WRITING, 0.0, OWNED
78, 11, Tech, TECH_MASONRY, 470.2, RESEARCHING
78, 11, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
78, 11, Tech, TECH_THE_WHEEL, 307.1, 
78, 11, Tech, TECH_CELESTIAL_NAVIGATION, 326.5, 
78, 11, Tech, TECH_CURRENCY, 255.9, 
78, 11, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
78, 11, Tech, TECH_IRON_WORKING, 153.9, 
78, 11, Tech, TECH_SHIPBUILDING, 302.5, 
78, 11, Tech, TECH_MATHEMATICS, 354.8, 
78, 11, Tech, TECH_CONSTRUCTION, 605.6, 
78, 11, Tech, TECH_ENGINEERING, 484.1, 
78, 11, Tech, TECH_MILITARY_TACTICS, 621.7, 
78, 11, Tech, TECH_APPRENTICESHIP, 325.7, 
