Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
83, CIVILIZATION_PRESLAV, 1, 9, 12, 4, 6, 0, 0, 0, 7, 6, 170, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
83, CIVILIZATION_LISBON, 1, 5, 9, 7, 10, 0, 0, 0, 7, 4, 260, 26, 6, 5, 6, 1, 5, 13, 7, 13, 0, 5, 0, 0
83, CIVILIZATION_CARTHAGE, 1, 7, 10, 4, 5, 0, 0, 0, 7, 3, 358, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
83, CIVILIZATION_KABUL, 1, 5, 11, 7, 10, 0, 0, 0, 7, 3, 236, 27, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
83, CIVILIZATION_AMSTERDAM, 1, 8, 12, 8, 6, 0, 0, 0, 7, 4, 252, 8, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
83, CIVILIZATION_PALENQUE, 1, 7, 12, 7, 4, 0, 0, 0, 8, 5, 188, 38, 9, 5, 7, 1, 4, 18, 8, 13, 1, 7, 0, 0
83, CIVILIZATION_STOCKHOLM, 1, 6, 12, 7, 6, 0, 0, 0, 7, 5, 299, 26, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
83, CIVILIZATION_ARMAGH, 1, 5, 12, 7, 6, 0, 0, 0, 9, 7, 190, 221, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
83, CIVILIZATION_KANDY, 1, 5, 11, 7, 6, 0, 0, 0, 9, 6, 167, 62, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
83, CIVILIZATION_KUMASI, 1, 2, 10, 7, 9, 0, 0, 0, 7, 3, 448, 37, 4, 4, 7, 2, 4, 5, 7, 13, 0, 1, 0, 0
83, CIVILIZATION_GRANADA, 1, 6, 10, 7, 11, 0, 0, 0, 8, 6, 180, 77, 6, 5, 9, 3, 6, 17, 8, 13, 0, 5, 5, 0
83, CIVILIZATION_BRUSSELS, 1, 7, 10, 9, 6, 0, 0, 0, 7, 5, 185, 21, 7, 6, 14, 1, 4, 17, 7, 15, 0, 7, 8, 0
84, CIVILIZATION_ROME, 2, 10, 12, 9, 3, 0, 0, 0, 25, 9, 351, 99, 10, 10, 36, 2, 23, 29, 25, 16, 3, 9, 3, 0
84, CIVILIZATION_CHINA, 2, 10, 11, 6, 11, 0, 0, 1, 24, 4, 180, 81, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
84, CIVILIZATION_JAPAN, 3, 16, 13, 8, 10, 0, 0, 0, 35, 14, 329, 414, 16, 9, 25, 9, 33, 51, 35, 15, 3, 15, 4, 3
84, CIVILIZATION_AMERICA, 3, 11, 11, 8, 4, 0, 0, 0, 33, 8, 153, 95, 17, 12, 14, 2, 33, 31, 33, 19, 3, 10, 0, 0
84, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 220, 210, 9, 5, 22, 5, 32, 27, 31, 15, 2, 8, 4, 3
84, CIVILIZATION_EGYPT, 4, 15, 10, 10, 9, 0, 0, 1, 40, 7, 219, 57, 13, 10, 13, 16, 31, 45, 40, 16, 1, 14, 0, 8
84, CIVILIZATION_KONGO, 3, 7, 10, 7, 5, 0, 0, 0, 30, 5, 178, 125, 13, 7, 7, 3, 16, 25, 30, 15, 1, 6, 0, 0
84, CIVILIZATION_AZTEC, 2, 5, 9, 4, 3, 0, 0, 0, 20, 0, 144, 11, 7, 2, 11, 1, 16, 11, 20, 10, 2, 4, 0, 0
84, CIVILIZATION_JAKARTA, 1, 5, 9, 8, 11, 0, 0, 0, 8, 1, 332, 52, 6, 5, 9, 2, 5, 13, 8, 13, 0, 5, 3, 0
84, CIVILIZATION_HATTUSA, 1, 5, 10, 7, 6, 0, 0, 0, 8, 5, 192, 15, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
84, CIVILIZATION_ZANZIBAR, 1, 4, 12, 8, 6, 0, 0, 0, 8, 6, 256, 8, 7, 5, 17, 1, 6, 11, 8, 16, 1, 3, 7, 0
84, CIVILIZATION_JERUSALEM, 1, 6, 9, 7, 6, 0, 0, 0, 8, 1, 72, 54, 6, 5, 6, 3, 4, 16, 8, 13, 1, 5, 0, 0
84, CIVILIZATION_VALLETTA, 1, 7, 13, 7, 7, 0, 0, 0, 8, 7, 170, 64, 7, 5, 9, 2, 4, 24, 8, 13, 0, 6, 5, 0
84, CIVILIZATION_PRESLAV, 1, 9, 13, 4, 6, 0, 0, 0, 7, 6, 172, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
84, CIVILIZATION_LISBON, 1, 5, 9, 7, 10, 0, 0, 0, 7, 4, 261, 28, 6, 5, 6, 1, 5, 13, 7, 13, 0, 5, 0, 0
84, CIVILIZATION_CARTHAGE, 1, 7, 10, 4, 5, 0, 0, 0, 7, 3, 359, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
84, CIVILIZATION_KABUL, 1, 5, 12, 7, 10, 0, 0, 0, 7, 3, 243, 29, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
84, CIVILIZATION_AMSTERDAM, 1, 8, 12, 8, 6, 0, 0, 0, 7, 4, 257, 9, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
84, CIVILIZATION_PALENQUE, 1, 7, 12, 8, 4, 0, 0, 0, 8, 5, 189, 39, 9, 5, 7, 1, 4, 18, 8, 13, 1, 7, 0, 0
84, CIVILIZATION_STOCKHOLM, 1, 6, 12, 7, 6, 0, 0, 0, 7, 5, 304, 28, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
84, CIVILIZATION_ARMAGH, 1, 5, 13, 7, 6, 0, 0, 0, 9, 7, 195, 226, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
84, CIVILIZATION_KANDY, 1, 5, 11, 7, 6, 0, 0, 0, 9, 6, 178, 64, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
84, CIVILIZATION_KUMASI, 1, 2, 11, 7, 9, 0, 0, 0, 7, 3, 455, 39, 4, 4, 7, 2, 4, 5, 7, 13, 0, 1, 0, 0
84, CIVILIZATION_GRANADA, 1, 6, 10, 7, 11, 0, 0, 0, 8, 6, 181, 81, 6, 5, 9, 3, 6, 17, 8, 13, 0, 5, 5, 0
84, CIVILIZATION_BRUSSELS, 1, 7, 10, 9, 6, 0, 0, 0, 7, 5, 195, 23, 7, 6, 14, 1, 4, 17, 7, 15, 0, 7, 8, 0
85, CIVILIZATION_ROME, 2, 10, 12, 10, 3, 0, 0, 0, 25, 9, 383, 101, 10, 10, 24, 2, 23, 29, 25, 16, 3, 9, 3, 0
85, CIVILIZATION_CHINA, 2, 10, 12, 6, 11, 0, 0, 1, 24, 4, 197, 83, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
85, CIVILIZATION_JAPAN, 3, 16, 13, 9, 9, 0, 0, 0, 36, 14, 345, 426, 16, 9, 26, 12, 33, 51, 36, 15, 4, 15, 4, 3
85, CIVILIZATION_AMERICA, 3, 11, 11, 8, 4, 0, 0, 0, 33, 8, 164, 97, 17, 12, 14, 2, 33, 31, 33, 19, 3, 10, 0, 0
85, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 237, 216, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
85, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 7, 230, 74, 13, 10, 13, 16, 31, 45, 41, 16, 1, 14, 0, 8
85, CIVILIZATION_KONGO, 3, 7, 10, 7, 5, 0, 0, 0, 30, 5, 182, 129, 13, 7, 7, 3, 16, 25, 30, 15, 1, 6, 0, 0
85, CIVILIZATION_AZTEC, 2, 5, 9, 4, 3, 0, 0, 0, 20, 0, 153, 12, 7, 2, 10, 1, 15, 11, 20, 10, 2, 4, 0, 0
85, CIVILIZATION_JAKARTA, 1, 5, 10, 8, 11, 0, 0, 0, 8, 1, 334, 55, 6, 5, 9, 2, 5, 13, 8, 13, 0, 5, 3, 0
85, CIVILIZATION_HATTUSA, 1, 5, 10, 8, 6, 0, 0, 0, 8, 5, 196, 16, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
85, CIVILIZATION_ZANZIBAR, 1, 4, 12, 8, 6, 0, 0, 0, 8, 6, 270, 9, 7, 5, 17, 1, 6, 11, 8, 16, 1, 3, 7, 0
85, CIVILIZATION_JERUSALEM, 1, 6, 10, 8, 6, 0, 0, 0, 9, 1, 75, 57, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
85, CIVILIZATION_VALLETTA, 1, 7, 14, 8, 7, 0, 0, 0, 8, 7, 172, 67, 7, 5, 9, 2, 4, 24, 8, 13, 0, 6, 5, 0
85, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 174, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
85, CIVILIZATION_LISBON, 1, 5, 9, 8, 10, 0, 0, 0, 7, 4, 262, 30, 6, 5, 6, 1, 5, 13, 7, 13, 0, 5, 0, 0
85, CIVILIZATION_CARTHAGE, 1, 7, 11, 4, 5, 0, 0, 0, 7, 3, 360, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
85, CIVILIZATION_KABUL, 1, 5, 12, 8, 11, 0, 0, 0, 7, 3, 250, 31, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
85, CIVILIZATION_AMSTERDAM, 1, 8, 12, 8, 6, 0, 0, 0, 7, 4, 263, 10, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
85, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 41, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
85, CIVILIZATION_STOCKHOLM, 1, 6, 12, 8, 6, 0, 0, 0, 7, 5, 308, 30, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
85, CIVILIZATION_ARMAGH, 1, 5, 14, 8, 6, 0, 0, 0, 9, 7, 199, 232, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
85, CIVILIZATION_KANDY, 1, 5, 12, 8, 6, 0, 0, 0, 9, 6, 190, 65, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
85, CIVILIZATION_KUMASI, 1, 2, 12, 8, 9, 0, 0, 0, 7, 3, 461, 41, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
85, CIVILIZATION_GRANADA, 1, 6, 10, 8, 11, 0, 0, 0, 8, 6, 181, 85, 6, 5, 9, 3, 6, 17, 8, 13, 0, 5, 5, 0
85, CIVILIZATION_BRUSSELS, 1, 7, 10, 9, 6, 0, 0, 0, 7, 5, 205, 25, 7, 6, 14, 1, 4, 17, 7, 15, 0, 7, 8, 0
86, CIVILIZATION_ROME, 2, 10, 12, 10, 3, 0, 0, 0, 25, 9, 408, 103, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
86, CIVILIZATION_CHINA, 2, 10, 12, 6, 12, 0, 0, 1, 24, 4, 214, 86, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
86, CIVILIZATION_JAPAN, 3, 17, 13, 9, 9, 0, 0, 0, 37, 14, 362, 64, 17, 10, 26, 18, 34, 54, 37, 16, 4, 16, 4, 3
86, CIVILIZATION_AMERICA, 3, 12, 11, 8, 4, 0, 0, 0, 34, 8, 175, 99, 17, 12, 13, 2, 36, 32, 34, 19, 3, 11, 0, 0
86, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 24, 221, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
86, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 7, 242, 91, 13, 10, 13, 16, 31, 45, 41, 16, 1, 14, 0, 8
86, CIVILIZATION_KONGO, 3, 7, 11, 7, 5, 0, 0, 0, 30, 5, 185, 132, 13, 7, 7, 3, 18, 26, 30, 16, 1, 6, 0, 0
86, CIVILIZATION_AZTEC, 2, 5, 9, 4, 3, 0, 0, 0, 20, 0, 162, 13, 7, 2, 10, 1, 15, 11, 20, 10, 2, 4, 0, 0
86, CIVILIZATION_JAKARTA, 1, 6, 11, 8, 11, 0, 0, 0, 8, 1, 335, 57, 6, 5, 9, 2, 6, 15, 8, 15, 0, 5, 3, 0
86, CIVILIZATION_HATTUSA, 1, 5, 11, 9, 6, 0, 0, 0, 8, 5, 200, 17, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
86, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 6, 0, 0, 0, 8, 6, 283, 10, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
86, CIVILIZATION_JERUSALEM, 1, 6, 11, 9, 6, 0, 0, 0, 9, 1, 77, 61, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
86, CIVILIZATION_VALLETTA, 1, 7, 15, 9, 7, 0, 0, 0, 8, 7, 171, 69, 7, 5, 6, 1, 4, 24, 8, 13, 0, 6, 0, 0
86, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 176, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
86, CIVILIZATION_LISBON, 1, 5, 10, 9, 10, 0, 0, 0, 7, 4, 262, 32, 6, 5, 6, 1, 5, 13, 7, 13, 0, 5, 0, 0
86, CIVILIZATION_CARTHAGE, 1, 7, 12, 4, 5, 0, 0, 0, 7, 3, 362, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
86, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 256, 32, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
86, CIVILIZATION_AMSTERDAM, 1, 8, 12, 8, 6, 0, 0, 0, 7, 4, 269, 11, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
86, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 43, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
86, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 313, 32, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
86, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 204, 238, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
86, CIVILIZATION_KANDY, 1, 5, 13, 9, 5, 0, 0, 0, 9, 6, 201, 67, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
86, CIVILIZATION_KUMASI, 1, 2, 12, 9, 9, 0, 0, 0, 7, 3, 468, 44, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
86, CIVILIZATION_GRANADA, 1, 6, 10, 9, 11, 0, 0, 0, 8, 6, 179, 87, 6, 5, 6, 1, 6, 17, 8, 13, 0, 5, 0, 0
86, CIVILIZATION_BRUSSELS, 1, 7, 11, 10, 6, 0, 0, 0, 7, 5, 207, 27, 7, 6, 7, 1, 4, 17, 7, 15, 0, 7, 0, 0
87, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 432, 106, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
87, CIVILIZATION_CHINA, 2, 10, 12, 6, 12, 0, 0, 1, 24, 4, 230, 88, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
87, CIVILIZATION_JAPAN, 3, 17, 13, 9, 9, 0, 0, 0, 37, 14, 378, 87, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
87, CIVILIZATION_AMERICA, 3, 12, 11, 8, 4, 0, 0, 0, 34, 8, 186, 101, 17, 12, 13, 2, 36, 32, 34, 19, 3, 11, 0, 0
87, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 41, 227, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
87, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 7, 256, 108, 13, 10, 16, 16, 31, 45, 41, 16, 1, 14, 0, 8
87, CIVILIZATION_KONGO, 3, 8, 11, 7, 5, 0, 0, 0, 30, 5, 189, 136, 13, 8, 7, 3, 19, 28, 30, 16, 1, 7, 0, 0
87, CIVILIZATION_AZTEC, 2, 5, 9, 4, 3, 0, 0, 0, 20, 0, 171, 14, 7, 2, 10, 1, 15, 11, 20, 10, 2, 4, 0, 0
87, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 337, 60, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
87, CIVILIZATION_HATTUSA, 1, 5, 12, 9, 6, 0, 0, 0, 8, 5, 204, 18, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
87, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 295, 11, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
87, CIVILIZATION_JERUSALEM, 1, 6, 12, 9, 6, 0, 0, 0, 9, 1, 80, 64, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
87, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 7, 0, 0, 0, 8, 7, 173, 72, 8, 6, 10, 2, 4, 24, 8, 13, 0, 8, 6, 0
87, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 177, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
87, CIVILIZATION_LISBON, 1, 5, 11, 9, 10, 0, 0, 0, 7, 4, 263, 34, 6, 5, 6, 1, 5, 15, 7, 15, 0, 5, 0, 0
87, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 363, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
87, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 263, 34, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
87, CIVILIZATION_AMSTERDAM, 1, 8, 13, 9, 6, 0, 0, 0, 7, 4, 275, 12, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
87, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 45, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
87, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 317, 34, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
87, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 208, 243, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
87, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 9, 6, 213, 68, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
87, CIVILIZATION_KUMASI, 1, 3, 12, 9, 10, 0, 0, 0, 7, 3, 234, 46, 5, 4, 7, 2, 5, 5, 7, 13, 1, 2, 0, 0
87, CIVILIZATION_GRANADA, 1, 6, 10, 9, 11, 0, 0, 0, 8, 6, 180, 89, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
87, CIVILIZATION_BRUSSELS, 1, 7, 12, 10, 6, 0, 0, 0, 7, 5, 212, 30, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
88, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 456, 108, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
88, CIVILIZATION_CHINA, 2, 10, 12, 6, 12, 0, 0, 1, 24, 4, 247, 90, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
88, CIVILIZATION_JAPAN, 3, 17, 13, 9, 9, 0, 0, 0, 37, 14, 395, 110, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
88, CIVILIZATION_AMERICA, 3, 13, 12, 8, 4, 0, 0, 0, 34, 8, 197, 104, 19, 12, 13, 2, 38, 33, 34, 19, 3, 12, 0, 0
88, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 58, 233, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
88, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 8, 270, 125, 13, 10, 16, 16, 31, 46, 41, 17, 1, 14, 0, 8
88, CIVILIZATION_KONGO, 3, 9, 11, 7, 5, 0, 0, 0, 30, 5, 192, 139, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
88, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 180, 15, 7, 2, 11, 1, 16, 11, 20, 10, 2, 4, 0, 0
88, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 339, 63, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
88, CIVILIZATION_HATTUSA, 1, 5, 13, 9, 6, 0, 0, 0, 8, 5, 208, 19, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
88, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 307, 12, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
88, CIVILIZATION_JERUSALEM, 1, 6, 13, 9, 6, 0, 0, 0, 9, 1, 83, 67, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
88, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 175, 75, 8, 6, 10, 2, 4, 24, 8, 13, 0, 8, 6, 0
88, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 179, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
88, CIVILIZATION_LISBON, 1, 6, 11, 9, 10, 0, 0, 0, 7, 4, 264, 36, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
88, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 364, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
88, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 269, 36, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
88, CIVILIZATION_AMSTERDAM, 1, 8, 13, 10, 6, 0, 0, 0, 7, 4, 281, 13, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
88, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 47, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
88, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 322, 36, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
88, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 213, 248, 6, 5, 8, 4, 6, 14, 9, 15, 1, 5, 0, 0
88, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 9, 6, 225, 69, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
88, CIVILIZATION_KUMASI, 1, 2, 12, 9, 10, 0, 0, 0, 7, 3, 240, 48, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
88, CIVILIZATION_GRANADA, 1, 6, 10, 9, 12, 0, 0, 0, 8, 6, 179, 91, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
88, CIVILIZATION_BRUSSELS, 1, 7, 13, 10, 6, 0, 0, 0, 7, 5, 217, 33, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
89, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 480, 110, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
89, CIVILIZATION_CHINA, 2, 10, 12, 7, 13, 0, 0, 1, 24, 5, 265, 94, 15, 5, 22, 3, 22, 30, 24, 11, 2, 9, 0, 0
89, CIVILIZATION_JAPAN, 3, 17, 14, 9, 9, 0, 0, 0, 37, 14, 411, 134, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
89, CIVILIZATION_AMERICA, 3, 13, 12, 8, 4, 0, 0, 0, 34, 8, 207, 106, 19, 12, 13, 2, 38, 33, 34, 19, 3, 12, 0, 0
89, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 74, 238, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
89, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 8, 284, 142, 13, 10, 16, 16, 31, 46, 41, 17, 1, 14, 0, 8
89, CIVILIZATION_KONGO, 3, 9, 11, 7, 5, 0, 0, 0, 30, 5, 196, 142, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
89, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 190, 17, 7, 2, 12, 2, 12, 12, 20, 10, 2, 4, 0, 0
89, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 126, 66, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
89, CIVILIZATION_HATTUSA, 1, 5, 13, 9, 6, 0, 0, 0, 8, 5, 212, 20, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
89, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 319, 13, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
89, CIVILIZATION_JERUSALEM, 1, 6, 13, 9, 6, 0, 0, 0, 9, 1, 85, 71, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
89, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 177, 77, 8, 7, 10, 2, 4, 24, 8, 13, 0, 8, 7, 0
89, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 181, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
89, CIVILIZATION_LISBON, 1, 6, 11, 9, 10, 0, 0, 0, 7, 4, 264, 38, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
89, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 365, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
89, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 276, 38, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
