[2018-01-30 21:24:31]	 ,                LuaContext::WorldTracker, 7.42 ms
[2018-01-30 21:24:31]	 ,                LuaContext::CivicsChooser, 12.16 ms
[2018-01-30 21:24:31]	 ,                LuaContext::ResearchChooser, 15.57 ms
[2018-01-30 21:24:31]	 ,            SerialEvent::GameCoreEventPublishComplete, 35.26 ms
[2018-01-30 21:24:31]	 ,        Civ6App_PublishGameCoreEvents, 58.51 ms
[2018-01-30 21:24:31]	 ,----- FRAME: 38110 time: 81.04ms Moving avg: 29.25ms 3 frames since last 
[2018-01-30 21:24:31]	 ,                LuaContext::CityBannerManager, 107.29 ms
[2018-01-30 21:24:31]	 ,            SerialEvent::LensLayerOn, 107.52 ms
[2018-01-30 21:24:31]	 ,                LuaContext::CityPanel, 8.32 ms
[2018-01-30 21:24:31]	 ,            SerialEvent::InterfaceModeChanged, 8.61 ms
[2018-01-30 21:24:31]	 ,        Civ6App_PublishSerialEvents, 116.96 ms
[2018-01-30 21:24:31]	 ,    Civ6App_PublishEvents, 116.98 ms
[2018-01-30 21:24:31]	 ,----- FRAME: 38117 time: 141.58ms Moving avg: 31.06ms 8 frames since last 
[2018-01-30 21:24:31]	 ,                LuaContext::CivicsChooser, 12.05 ms
[2018-01-30 21:24:32]	 ,                LuaContext::ResearchChooser, 20.01 ms
[2018-01-30 21:24:32]	 ,            SerialEvent::GameCoreEventPublishComplete, 32.13 ms
[2018-01-30 21:24:32]	 ,        Civ6App_PublishGameCoreEvents, 44.17 ms
[2018-01-30 21:24:32]	 ,                LuaContext::PlotInfo, 27.67 ms
[2018-01-30 21:24:32]	 ,            SerialEvent::CitySelectionChanged, 29.29 ms
[2018-01-30 21:24:32]	 ,----- FRAME: 38118 time: 111.00ms Moving avg: 32.36ms 2 frames since last 
[2018-01-30 21:24:36]	 ,                            LuaContext::CityBannerManager, 10.00 ms
[2018-01-30 21:24:36]	 ,                        SerialEvent::LensLayerOff, 10.11 ms
[2018-01-30 21:24:36]	 ,----- FRAME: 38270 time: 35.10ms Moving avg: 27.93ms 153 frames since last 
[2018-01-30 21:24:56]	 ,            Overlays_Update, 31.57 ms
[2018-01-30 21:24:56]	 ,----- FRAME: 38960 time: 49.12ms Moving avg: 30.00ms 691 frames since last 
[2018-01-30 21:25:25]	 ,                                        DoGameStateSaveRequest, 500.83 ms
[2018-01-30 21:25:25]	 ,                                    SerialEvent::PreTurnBegin, 501.91 ms
[2018-01-30 21:25:25]	 ,----- FRAME: 39960 time: 27.11ms Moving avg: 27.55ms 1001 frames since last 
[2018-01-30 21:25:25]	 ,            GameCoreEvent::TurnBegin, 8.16 ms
[2018-01-30 21:25:25]	 ,                LuaContext::WorldTracker, 7.83 ms
[2018-01-30 21:25:25]	 ,                LuaContext::CivicsChooser, 13.07 ms
[2018-01-30 21:25:25]	 ,                LuaContext::ResearchChooser, 17.16 ms
[2018-01-30 21:25:25]	 ,            SerialEvent::GameCoreEventPublishComplete, 38.19 ms
[2018-01-30 21:25:25]	 ,        Civ6App_PublishGameCoreEvents, 47.86 ms
[2018-01-30 21:25:25]	 ,----- FRAME: 39963 time: 69.04ms Moving avg: 28.15ms 4 frames since last 
[2018-01-30 21:25:25]	 ,                LuaContext::TechCivicCompletedPopup, 47.65 ms
[2018-01-30 21:25:25]	 ,            GameCoreEvent::ResearchCompleted, 58.14 ms
[2018-01-30 21:25:25]	 ,                LuaContext::WorldTracker, 6.25 ms
[2018-01-30 21:25:25]	 ,            GameCoreEvent::CivicChanged, 6.75 ms
[2018-01-30 21:25:25]	 ,                LuaContext::CivicsChooser, 15.24 ms
[2018-01-30 21:25:25]	 ,                LuaContext::ResearchChooser, 23.40 ms
[2018-01-30 21:25:25]	 ,            SerialEvent::GameCoreEventPublishComplete, 38.75 ms
[2018-01-30 21:25:25]	 ,        Civ6App_PublishGameCoreEvents, 127.55 ms
[2018-01-30 21:25:25]	 ,    Civ6App_PublishEvents, 127.58 ms
[2018-01-30 21:25:26]	 ,----- FRAME: 39976 time: 176.27ms Moving avg: 30.53ms 14 frames since last 
[2018-01-30 21:26:07]	 ,                        GameCoreEvent::ResearchChanged, 5.40 ms
[2018-01-30 21:26:07]	 ,                            LuaContext::ResearchChooser, 15.81 ms
[2018-01-30 21:26:07]	 ,                        SerialEvent::GameCoreEventPublishComplete, 15.85 ms
[2018-01-30 21:26:07]	 ,----- FRAME: 41547 time: 40.82ms Moving avg: 26.60ms 1572 frames since last 
[2018-01-30 21:26:20]	 ,                DoGameStateSaveRequest, 496.36 ms
[2018-01-30 21:26:20]	 ,            SerialEvent::PreTurnBegin, 497.41 ms
[2018-01-30 21:26:20]	 ,----- FRAME: 41984 time: 26.93ms Moving avg: 28.10ms 438 frames since last 
[2018-01-30 21:26:20]	 ,            GameCoreEvent::TurnBegin, 8.24 ms
[2018-01-30 21:26:20]	 ,                LuaContext::WorldTracker, 8.13 ms
[2018-01-30 21:26:20]	 ,                LuaContext::CivicsChooser, 12.98 ms
[2018-01-30 21:26:20]	 ,                LuaContext::ResearchChooser, 15.94 ms
[2018-01-30 21:26:20]	 ,            SerialEvent::GameCoreEventPublishComplete, 37.16 ms
[2018-01-30 21:26:20]	 ,        Civ6App_PublishGameCoreEvents, 46.90 ms
[2018-01-30 21:26:20]	 ,----- FRAME: 41986 time: 67.61ms Moving avg: 28.69ms 3 frames since last 
[2018-01-30 21:26:20]	 ,                LuaContext::CivicsChooser, 12.62 ms
[2018-01-30 21:26:20]	 ,                LuaContext::ResearchChooser, 15.84 ms
[2018-01-30 21:26:20]	 ,            SerialEvent::GameCoreEventPublishComplete, 28.55 ms
[2018-01-30 21:26:20]	 ,        Civ6App_PublishGameCoreEvents, 41.90 ms
[2018-01-30 21:26:20]	 ,            SerialEvent::UnitSelectionChanged, 5.55 ms
[2018-01-30 21:26:20]	 ,----- FRAME: 41999 time: 80.32ms Moving avg: 29.75ms 14 frames since last 
[2018-01-30 21:27:03]	 ,                            LuaContext::CityBannerManager, 11.53 ms
[2018-01-30 21:27:03]	 ,                        GameCoreEvent::CityAddedToMap, 11.61 ms
[2018-01-30 21:27:03]	 ,                            LuaContext::WorldTracker, 9.04 ms
[2018-01-30 21:27:03]	 ,                            LuaContext::CivicsChooser, 12.29 ms
[2018-01-30 21:27:03]	 ,                            LuaContext::ResearchChooser, 15.39 ms
[2018-01-30 21:27:03]	 ,                        SerialEvent::GameCoreEventPublishComplete, 36.87 ms
[2018-01-30 21:27:03]	 ,                    Civ6App_PublishGameCoreEvents, 65.21 ms
[2018-01-30 21:27:03]	 ,                            Overlays_Update, 27.40 ms
[2018-01-30 21:27:03]	 ,----- FRAME: 43397 time: 127.58ms Moving avg: 32.94ms 1399 frames since last 
[2018-01-30 21:27:07]	 ,            LuaContext::CityPanel, 6.84 ms
[2018-01-30 21:27:07]	 ,        SerialEvent::CitySelectionChanged, 7.42 ms
[2018-01-30 21:27:07]	 ,----- FRAME: 43537 time: 37.18ms Moving avg: 30.79ms 141 frames since last 
[2018-01-30 21:27:17]	 ,                LuaContext::CityPanel, 6.16 ms
[2018-01-30 21:27:17]	 ,            SerialEvent::InterfaceModeChanged, 6.91 ms
[2018-01-30 21:27:17]	 ,----- FRAME: 43869 time: 29.18ms Moving avg: 28.47ms 333 frames since last 
[2018-01-30 21:27:17]	 ,                LuaContext::DistrictPlotIconManager, 45.02 ms
[2018-01-30 21:27:17]	 ,            SerialEvent::LensLayerOn, 45.11 ms
[2018-01-30 21:27:17]	 ,----- FRAME: 43870 time: 75.04ms Moving avg: 29.18ms 2 frames since last 
[2018-01-30 21:27:17]	 ,            SerialEvent::LensUpdateArea, 14.03 ms
[2018-01-30 21:27:17]	 ,----- FRAME: 43871 time: 34.94ms Moving avg: 29.28ms 2 frames since last 
[2018-01-30 21:27:50]	 ,            LuaContext::CityPanel, 6.83 ms
[2018-01-30 21:27:50]	 ,        SerialEvent::InterfaceModeChanged, 7.40 ms
[2018-01-30 21:27:50]	 ,----- FRAME: 45130 time: 26.74ms Moving avg: 26.62ms 1260 frames since last 
[2018-01-30 21:27:53]	 ,                LuaContext::CityPanel, 6.12 ms
[2018-01-30 21:27:53]	 ,            SerialEvent::InterfaceModeChanged, 6.38 ms
[2018-01-30 21:27:53]	 ,----- FRAME: 45220 time: 28.12ms Moving avg: 27.92ms 91 frames since last 
[2018-01-30 21:27:53]	 ,            SerialEvent::LensUpdateArea, 15.70 ms
[2018-01-30 21:27:53]	 ,----- FRAME: 45221 time: 40.43ms Moving avg: 28.11ms 2 frames since last 
[2018-01-30 21:28:03]	 ,            SerialEvent::LensUpdateArea, 16.16 ms
[2018-01-30 21:28:03]	 ,            SerialEvent::LensUpdateArea, 16.01 ms
[2018-01-30 21:28:03]	 ,                Overlays_Update, 26.71 ms
[2018-01-30 21:28:03]	 ,----- FRAME: 45584 time: 89.09ms Moving avg: 27.68ms 364 frames since last 
[2018-01-30 21:28:04]	 ,                LuaContext::CityPanel, 6.71 ms
[2018-01-30 21:28:04]	 ,            SerialEvent::InterfaceModeChanged, 7.14 ms
[2018-01-30 21:28:04]	 ,----- FRAME: 45614 time: 41.34ms Moving avg: 27.81ms 31 frames since last 
[2018-01-30 21:28:08]	 ,                LuaContext::CityPanel, 6.52 ms
[2018-01-30 21:28:08]	 ,            SerialEvent::InterfaceModeChanged, 7.38 ms
[2018-01-30 21:28:08]	 ,----- FRAME: 45775 time: 29.64ms Moving avg: 28.99ms 162 frames since last 
[2018-01-30 21:28:08]	 ,            SerialEvent::LensUpdateArea, 14.37 ms
[2018-01-30 21:28:08]	 ,----- FRAME: 45777 time: 39.33ms Moving avg: 29.10ms 3 frames since last 
[2018-01-30 21:28:14]	 ,                LuaContext::CityPanel, 6.03 ms
[2018-01-30 21:28:14]	 ,            SerialEvent::InterfaceModeChanged, 6.38 ms
[2018-01-30 21:28:14]	 ,----- FRAME: 45969 time: 27.27ms Moving avg: 28.79ms 193 frames since last 
[2018-01-30 21:28:14]	 ,                LuaContext::CityPanel, 7.96 ms
[2018-01-30 21:28:14]	 ,            GameCoreEvent::CityProductionChanged, 8.82 ms
[2018-01-30 21:28:14]	 ,----- FRAME: 45972 time: 41.21ms Moving avg: 29.14ms 4 frames since last 
[2018-01-30 21:28:21]	 ,                    LuaContext::CityPanel, 7.67 ms
[2018-01-30 21:28:21]	 ,                SerialEvent::CitySelectionChanged, 7.88 ms
[2018-01-30 21:28:21]	 ,----- FRAME: 46237 time: 30.15ms Moving avg: 26.44ms 266 frames since last 
[2018-01-30 21:28:59]	 ,                                        LuaContext::CityPanel, 7.55 ms
[2018-01-30 21:28:59]	 ,                                    GameCoreEvent::CityProductionChanged, 8.28 ms
[2018-01-30 21:28:59]	 ,----- FRAME: 47759 time: 34.11ms Moving avg: 25.37ms 1523 frames since last 
[2018-01-30 21:29:04]	 ,        LuaContext::DiplomacyActionView, 302.38 ms
[2018-01-30 21:29:04]	 ,    GameCoreEvent::DiplomacyStatement, 302.55 ms
[2018-01-30 21:29:04]	 ,Civ6App_PublishGameCoreEvents, 309.96 ms
[2018-01-30 21:29:04]	 ,Civ6App_PublishEvents, 311.04 ms
[2018-01-30 21:29:04]	 ,----- FRAME: 47932 time: 334.27ms Moving avg: 34.03ms 174 frames since last 
[2018-01-30 21:29:05]	 ,            LeaderScreen_Update, 129.33 ms
[2018-01-30 21:29:05]	 ,        GameViewState_Tick, 132.23 ms
[2018-01-30 21:29:05]	 ,    Civ6App_UpdateFrame, 174.14 ms
[2018-01-30 21:29:05]	 ,----- FRAME: 47933 time: 180.91ms Moving avg: 36.46ms 2 frames since last 
[2018-01-30 21:29:09]	 ,WorldView_Render_Submission, 27.79 ms
[2018-01-30 21:29:09]	 ,Civ6App_UpdateFrame, 134.01 ms
[2018-01-30 21:29:09]	 ,----- FRAME: 50897 time: 136.77ms Moving avg: 3.62ms 2965 frames since last 
[2018-01-30 21:29:16]	 ,                DoGameStateSaveRequest, 533.78 ms
[2018-01-30 21:29:16]	 ,            SerialEvent::PreTurnBegin, 534.91 ms
[2018-01-30 21:29:16]	 ,----- FRAME: 51148 time: 26.75ms Moving avg: 28.69ms 252 frames since last 
[2018-01-30 21:29:16]	 ,            GameCoreEvent::TurnBegin, 7.54 ms
[2018-01-30 21:29:16]	 ,                LuaContext::CityPanel, 7.47 ms
[2018-01-30 21:29:16]	 ,            GameCoreEvent::LocalPlayerTurnBegin, 8.18 ms
[2018-01-30 21:29:16]	 ,                LuaContext::WorldTracker, 7.55 ms
[2018-01-30 21:29:16]	 ,                LuaContext::CivicsChooser, 11.91 ms
[2018-01-30 21:29:16]	 ,                LuaContext::ResearchChooser, 14.61 ms
[2018-01-30 21:29:16]	 ,            SerialEvent::GameCoreEventPublishComplete, 34.19 ms
[2018-01-30 21:29:16]	 ,        Civ6App_PublishGameCoreEvents, 50.91 ms
[2018-01-30 21:29:16]	 ,----- FRAME: 51151 time: 71.24ms Moving avg: 29.31ms 4 frames since last 
[2018-01-30 21:29:17]	 ,                LuaContext::TechCivicCompletedPopup, 82.04 ms
[2018-01-30 21:29:17]	 ,            GameCoreEvent::CivicCompleted, 95.30 ms
[2018-01-30 21:29:17]	 ,                LuaContext::CityPanel, 21.30 ms
[2018-01-30 21:29:17]	 ,            GameCoreEvent::CityProductionUpdated, 22.73 ms
[2018-01-30 21:29:17]	 ,                LuaContext::CityBannerManager, 8.48 ms
[2018-01-30 21:29:17]	 ,            GameCoreEvent::BuildingChanged, 8.62 ms
[2018-01-30 21:29:17]	 ,            GameCoreEvent::PlayerTurnActivated, 7.67 ms
[2018-01-30 21:29:17]	 ,                LuaContext::WorldTracker, 12.45 ms
[2018-01-30 21:29:17]	 ,                LuaContext::CivicsChooser, 18.39 ms
[2018-01-30 21:29:17]	 ,                LuaContext::ResearchChooser, 13.64 ms
[2018-01-30 21:29:17]	 ,            SerialEvent::GameCoreEventPublishComplete, 44.60 ms
[2018-01-30 21:29:17]	 ,        Civ6App_PublishGameCoreEvents, 189.66 ms
[2018-01-30 21:29:17]	 ,    Civ6App_PublishEvents, 189.69 ms
[2018-01-30 21:29:17]	 ,----- FRAME: 51166 time: 223.83ms Moving avg: 32.44ms 16 frames since last 
[2018-01-30 21:32:38]	 ,            LuaContext::CivicsChooser, 11.85 ms
[2018-01-30 21:32:38]	 ,        SerialEvent::GameCoreEventPublishComplete, 11.91 ms
[2018-01-30 21:32:38]	 ,----- FRAME: 57760 time: 35.31ms Moving avg: 26.70ms 6595 frames since last 
[2018-01-30 21:32:48]	 ,                LuaContext::UnitPanel, 44.54 ms
[2018-01-30 21:32:48]	 ,            SerialEvent::UnitSelectionChanged, 45.51 ms
[2018-01-30 21:32:48]	 ,----- FRAME: 58113 time: 71.04ms Moving avg: 32.25ms 354 frames since last 
[2018-01-30 21:32:48]	 ,                Overlays_Update, 30.97 ms
[2018-01-30 21:32:48]	 ,----- FRAME: 58114 time: 75.58ms Moving avg: 32.87ms 2 frames since last 
[2018-01-30 21:32:50]	 ,                DoGameStateSaveRequest, 548.44 ms
[2018-01-30 21:32:50]	 ,            SerialEvent::PreTurnBegin, 550.51 ms
[2018-01-30 21:32:50]	 ,----- FRAME: 58167 time: 32.25ms Moving avg: 33.00ms 54 frames since last 
[2018-01-30 21:32:50]	 ,            GameCoreEvent::TurnBegin, 7.65 ms
[2018-01-30 21:32:50]	 ,                LuaContext::WorldTracker, 6.12 ms
[2018-01-30 21:32:50]	 ,                LuaContext::CivicsChooser, 10.25 ms
[2018-01-30 21:32:50]	 ,                LuaContext::ResearchChooser, 14.45 ms
[2018-01-30 21:32:50]	 ,            SerialEvent::GameCoreEventPublishComplete, 30.92 ms
[2018-01-30 21:32:50]	 ,        Civ6App_PublishGameCoreEvents, 40.12 ms
[2018-01-30 21:32:50]	 ,----- FRAME: 58170 time: 64.25ms Moving avg: 33.46ms 4 frames since last 
[2018-01-30 21:32:51]	 ,            GameCoreEvent::ResearchCompleted, 11.12 ms
[2018-01-30 21:32:51]	 ,                LuaContext::WorldTracker, 5.50 ms
[2018-01-30 21:32:51]	 ,                LuaContext::CivicsChooser, 10.78 ms
[2018-01-30 21:32:51]	 ,                LuaContext::ResearchChooser, 14.51 ms
[2018-01-30 21:32:51]	 ,            SerialEvent::GameCoreEventPublishComplete, 30.91 ms
[2018-01-30 21:32:51]	 ,        Civ6App_PublishGameCoreEvents, 56.35 ms
[2018-01-30 21:32:51]	 ,----- FRAME: 58182 time: 103.23ms Moving avg: 33.78ms 13 frames since last 
[2018-01-30 21:32:51]	 ,                LuaContext::CityBannerManager, 25.89 ms
[2018-01-30 21:32:51]	 ,                LuaContext::TradeRouteChooser, 136.34 ms
[2018-01-30 21:32:51]	 ,            SerialEvent::InterfaceModeChanged, 162.49 ms
[2018-01-30 21:32:51]	 ,        Civ6App_PublishSerialEvents, 162.51 ms
[2018-01-30 21:32:51]	 ,    Civ6App_PublishEvents, 163.18 ms
[2018-01-30 21:32:51]	 ,----- FRAME: 58183 time: 194.53ms Moving avg: 36.33ms 2 frames since last 
[2018-01-30 21:33:02]	 ,                            LuaContext::CityBannerManager, 26.53 ms
[2018-01-30 21:33:02]	 ,                        SerialEvent::InterfaceModeChanged, 27.00 ms
[2018-01-30 21:33:02]	 ,----- FRAME: 58570 time: 53.90ms Moving avg: 30.01ms 388 frames since last 
[2018-01-30 21:33:11]	 ,                LuaContext::ResearchChooser, 12.35 ms
[2018-01-30 21:33:11]	 ,            SerialEvent::GameCoreEventPublishComplete, 12.40 ms
[2018-01-30 21:33:11]	 ,----- FRAME: 58859 time: 38.11ms Moving avg: 30.14ms 290 frames since last 
[2018-01-30 21:33:36]	 ,                                        LuaContext::UnitPanel, 62.85 ms
[2018-01-30 21:33:36]	 ,                                    SerialEvent::UnitSelectionChanged, 63.80 ms
[2018-01-30 21:33:36]	 ,                                Civ6App_PublishSerialEvents, 64.60 ms
[2018-01-30 21:33:36]	 ,----- FRAME: 59668 time: 103.47ms Moving avg: 31.63ms 810 frames since last 
[2018-01-30 21:33:46]	 ,                        LuaContext::CityBannerManager, 29.29 ms
[2018-01-30 21:33:46]	 ,                        LuaContext::TradeRouteChooser, 39.45 ms
[2018-01-30 21:33:46]	 ,                    SerialEvent::InterfaceModeChanged, 69.04 ms
[2018-01-30 21:33:46]	 ,                Civ6App_PublishSerialEvents, 69.06 ms
[2018-01-30 21:33:46]	 ,----- FRAME: 60006 time: 105.30ms Moving avg: 30.46ms 339 frames since last 
[2018-01-30 21:34:01]	 ,            LuaContext::CityBannerManager, 24.72 ms
[2018-01-30 21:34:01]	 ,        SerialEvent::InterfaceModeChanged, 25.53 ms
[2018-01-30 21:34:01]	 ,----- FRAME: 60504 time: 53.35ms Moving avg: 31.97ms 499 frames since last 
[2018-01-30 21:34:10]	 ,                    Overlays_Update, 31.70 ms
[2018-01-30 21:34:10]	 ,----- FRAME: 60803 time: 72.73ms Moving avg: 30.60ms 300 frames since last 
[2018-01-30 21:34:11]	 ,                Overlays_Update, 25.87 ms
[2018-01-30 21:34:11]	 ,----- FRAME: 60817 time: 56.90ms Moving avg: 31.21ms 15 frames since last 
[2018-01-30 21:34:11]	 ,                LuaContext::CityBannerManager, 9.26 ms
[2018-01-30 21:34:11]	 ,            GameCoreEvent::CityAddedToMap, 9.35 ms
[2018-01-30 21:34:11]	 ,                Overlays_Update, 31.23 ms
[2018-01-30 21:34:11]	 ,----- FRAME: 60831 time: 89.56ms Moving avg: 32.14ms 15 frames since last 
[2018-01-30 21:34:13]	 ,                Overlays_Update, 28.88 ms
[2018-01-30 21:34:13]	 ,----- FRAME: 60890 time: 60.18ms Moving avg: 32.62ms 60 frames since last 
[2018-01-30 21:34:20]	 ,            DoGameStateSaveRequest, 548.45 ms
[2018-01-30 21:34:20]	 ,        SerialEvent::PreTurnBegin, 549.76 ms
[2018-01-30 21:34:20]	 ,----- FRAME: 61115 time: 31.25ms Moving avg: 31.27ms 226 frames since last 
[2018-01-30 21:34:20]	 ,            GameCoreEvent::TurnBegin, 8.00 ms
[2018-01-30 21:34:20]	 ,                LuaContext::WorldTracker, 5.20 ms
[2018-01-30 21:34:20]	 ,                LuaContext::CivicsChooser, 10.35 ms
[2018-01-30 21:34:20]	 ,                LuaContext::ResearchChooser, 11.18 ms
[2018-01-30 21:34:20]	 ,            SerialEvent::GameCoreEventPublishComplete, 26.84 ms
[2018-01-30 21:34:20]	 ,        Civ6App_PublishGameCoreEvents, 36.50 ms
[2018-01-30 21:34:20]	 ,----- FRAME: 61118 time: 58.12ms Moving avg: 31.67ms 4 frames since last 
[2018-01-30 21:34:21]	 ,                LuaContext::CivicsChooser, 10.56 ms
[2018-01-30 21:34:21]	 ,                LuaContext::ResearchChooser, 11.27 ms
[2018-01-30 21:34:21]	 ,            SerialEvent::GameCoreEventPublishComplete, 26.91 ms
[2018-01-30 21:34:21]	 ,        Civ6App_PublishGameCoreEvents, 41.81 ms
[2018-01-30 21:34:21]	 ,----- FRAME: 61131 time: 83.01ms Moving avg: 32.48ms 14 frames since last 
[2018-01-30 21:34:40]	 ,                                    LuaContext::CityPanel, 7.37 ms
[2018-01-30 21:34:40]	 ,                                SerialEvent::CitySelectionChanged, 7.69 ms
[2018-01-30 21:34:40]	 ,----- FRAME: 61795 time: 34.45ms Moving avg: 30.37ms 665 frames since last 
[2018-01-30 21:35:01]	 ,                            DoGameStateSaveRequest, 514.24 ms
[2018-01-30 21:35:01]	 ,                        SerialEvent::PreTurnBegin, 515.87 ms
[2018-01-30 21:35:01]	 ,----- FRAME: 62483 time: 33.86ms Moving avg: 24.76ms 689 frames since last 
[2018-01-30 21:35:01]	 ,            GameCoreEvent::TurnBegin, 8.18 ms
[2018-01-30 21:35:01]	 ,                LuaContext::WorldTracker, 5.67 ms
[2018-01-30 21:35:01]	 ,                LuaContext::CivicsChooser, 11.53 ms
[2018-01-30 21:35:01]	 ,                LuaContext::ResearchChooser, 12.28 ms
[2018-01-30 21:35:01]	 ,            SerialEvent::GameCoreEventPublishComplete, 29.61 ms
[2018-01-30 21:35:01]	 ,        Civ6App_PublishGameCoreEvents, 39.46 ms
[2018-01-30 21:35:01]	 ,----- FRAME: 62486 time: 52.54ms Moving avg: 25.08ms 4 frames since last 
[2018-01-30 21:35:01]	 ,                LuaContext::WorldTracker, 5.19 ms
[2018-01-30 21:35:01]	 ,                LuaContext::CivicsChooser, 12.11 ms
[2018-01-30 21:35:01]	 ,                LuaContext::ResearchChooser, 12.82 ms
[2018-01-30 21:35:01]	 ,            SerialEvent::GameCoreEventPublishComplete, 30.24 ms
[2018-01-30 21:35:01]	 ,        Civ6App_PublishGameCoreEvents, 46.06 ms
[2018-01-30 21:35:01]	 ,            SerialEvent::UnitSelectionChanged, 5.44 ms
[2018-01-30 21:35:01]	 ,                Overlays_Update, 28.96 ms
[2018-01-30 21:35:01]	 ,----- FRAME: 62500 time: 127.78ms Moving avg: 27.09ms 15 frames since last 
[2018-01-30 21:35:08]	 ,                SerialEvent::UnitSelectionChanged, 5.23 ms
[2018-01-30 21:35:08]	 ,----- FRAME: 62750 time: 28.54ms Moving avg: 29.49ms 251 frames since last 
[2018-01-30 21:35:59]	 ,                        Civ6App_PublishGameCoreEvents, 43.90 ms
[2018-01-30 21:35:59]	 ,                                Overlays_Update, 27.28 ms
[2018-01-30 21:35:59]	 ,----- FRAME: 64492 time: 107.30ms Moving avg: 33.00ms 1743 frames since last 
[2018-01-30 21:35:59]	 ,        FiraxisLive_OnStateNotify, 43.09 ms
[2018-01-30 21:35:59]	 ,    Civ6App_FiraxisLiveUpdate, 43.15 ms
[2018-01-30 21:35:59]	 ,----- FRAME: 64497 time: 73.81ms Moving avg: 33.43ms 6 frames since last 
[2018-01-30 21:36:07]	 ,                DoGameStateSaveRequest, 566.31 ms
[2018-01-30 21:36:07]	 ,            SerialEvent::PreTurnBegin, 567.52 ms
[2018-01-30 21:36:07]	 ,----- FRAME: 64754 time: 25.69ms Moving avg: 29.15ms 258 frames since last 
[2018-01-30 21:36:07]	 ,            GameCoreEvent::TurnBegin, 8.27 ms
[2018-01-30 21:36:07]	 ,                LuaContext::WorldTracker, 5.30 ms
[2018-01-30 21:36:07]	 ,                LuaContext::CivicsChooser, 11.09 ms
[2018-01-30 21:36:07]	 ,                LuaContext::ResearchChooser, 11.64 ms
[2018-01-30 21:36:07]	 ,            SerialEvent::GameCoreEventPublishComplete, 28.13 ms
[2018-01-30 21:36:07]	 ,        Civ6App_PublishGameCoreEvents, 37.84 ms
[2018-01-30 21:36:07]	 ,----- FRAME: 64756 time: 58.28ms Moving avg: 29.57ms 3 frames since last 
[2018-01-30 21:36:07]	 ,                LuaContext::WorldTracker, 5.09 ms
[2018-01-30 21:36:07]	 ,                LuaContext::CivicsChooser, 10.76 ms
[2018-01-30 21:36:07]	 ,                LuaContext::ResearchChooser, 11.55 ms
[2018-01-30 21:36:07]	 ,            SerialEvent::GameCoreEventPublishComplete, 27.50 ms
[2018-01-30 21:36:07]	 ,        Civ6App_PublishGameCoreEvents, 42.66 ms
[2018-01-30 21:36:07]	 ,                Overlays_Update, 26.71 ms
[2018-01-30 21:36:07]	 ,----- FRAME: 64769 time: 113.67ms Moving avg: 31.28ms 14 frames since last 
[2018-01-30 21:36:28]	 ,            LuaContext::CityPanel, 7.64 ms
[2018-01-30 21:36:28]	 ,        SerialEvent::CitySelectionChanged, 7.92 ms
[2018-01-30 21:36:28]	 ,----- FRAME: 65453 time: 32.57ms Moving avg: 30.36ms 685 frames since last 
[2018-01-30 21:36:36]	 ,                    LuaContext::CityPanel, 8.03 ms
[2018-01-30 21:36:36]	 ,                GameCoreEvent::CityProductionCompleted, 8.67 ms
[2018-01-30 21:36:36]	 ,                    LuaContext::WorldTracker, 5.41 ms
[2018-01-30 21:36:36]	 ,                SerialEvent::GameCoreEventPublishComplete, 5.45 ms
[2018-01-30 21:36:36]	 ,----- FRAME: 65698 time: 49.16ms Moving avg: 31.33ms 246 frames since last 
[2018-01-30 21:36:41]	 ,                Overlays_Update, 26.37 ms
[2018-01-30 21:36:41]	 ,----- FRAME: 65873 time: 57.96ms Moving avg: 31.53ms 176 frames since last 
[2018-01-30 21:36:49]	 ,                        DoGameStateSaveRequest, 560.30 ms
[2018-01-30 21:36:49]	 ,                    SerialEvent::PreTurnBegin, 561.61 ms
[2018-01-30 21:36:49]	 ,----- FRAME: 66113 time: 31.31ms Moving avg: 35.55ms 241 frames since last 
[2018-01-30 21:36:49]	 ,            GameCoreEvent::TurnBegin, 8.30 ms
[2018-01-30 21:36:49]	 ,                LuaContext::CityPanel, 8.61 ms
[2018-01-30 21:36:49]	 ,            GameCoreEvent::LocalPlayerTurnBegin, 9.34 ms
[2018-01-30 21:36:49]	 ,                LuaContext::WorldTracker, 5.43 ms
[2018-01-30 21:36:49]	 ,                LuaContext::CivicsChooser, 10.93 ms
[2018-01-30 21:36:49]	 ,                LuaContext::ResearchChooser, 11.67 ms
[2018-01-30 21:36:49]	 ,            SerialEvent::GameCoreEventPublishComplete, 28.14 ms
[2018-01-30 21:36:49]	 ,        Civ6App_PublishGameCoreEvents, 46.72 ms
[2018-01-30 21:36:50]	 ,----- FRAME: 66115 time: 76.97ms Moving avg: 36.15ms 3 frames since last 
[2018-01-30 21:36:50]	 ,                LuaContext::CityPanel, 7.90 ms
[2018-01-30 21:36:50]	 ,            GameCoreEvent::CityProductionUpdated, 8.39 ms
[2018-01-30 21:36:50]	 ,                LuaContext::WorldTracker, 5.08 ms
[2018-01-30 21:36:50]	 ,                LuaContext::CivicsChooser, 10.92 ms
[2018-01-30 21:36:50]	 ,                LuaContext::ResearchChooser, 11.82 ms
[2018-01-30 21:36:50]	 ,            SerialEvent::GameCoreEventPublishComplete, 27.93 ms
